jurisdiction,formNumber,formName,formNameLooksMisextracted,remediationLane,remediationLaneName,activeTrackStatus,affectedTrackIds,trackBindingStatus,candidateRegistryFormId,candidateRegistryTrackIds,routeKinds,rendererKind,packetCapable,participantTreatment,sellable,publicPacketRoute,checkoutSuppressed,paymentSuppressed,packetCreditConsumed,officialSourceUrl,sourcePublisher,sourceRetrievalDate,sourceRevision,sourceSha256,sourceBinaryPresentInClone,sourceBinaryPathInClone,currentnessStatus,missingBinary,structuralClass,interactiveFieldCount,anyFinalizedArtifact,activeContentVerdict,contactSheetShowsAFill,defectCategories,severity,releaseRisk,owner,independentReviewStatus,disposition,dispositionMeaning,acquisitionPriority,acquisitionRule,rootCauseIds,systemicRootCauseIds,familySpecificRootCauseIds,packetCapableTreatment,servedByGuidanceOrDeferral,certifiableArtifacts,labelsAwaitingAPlacementDecision,exactBlocker,exactNextAction,releaseStatus
NC,AOC-CR-298,AOC-CR-298 Petition and Order of Expunction,false,B,official_source_acquisition_required,active_track,nc_145_5_misdemeanor,bound_to_tracks_by_the_committed_relationships,,,exact_supported_deferral,acroform_fill,false,exact_supported_deferral,false,false,true,true,false,https://www.nccourts.gov/documents/forms/petition-and-order-of-expunction-under-gs-15a-1455-nonviolent-felonyies-instructions-for-petition-and-order-of-expunction-under-gs-15a-1455-nonviolent-felonyies,www.nccourts.gov,2026-08-02,REV-2025-07,8f526257102e5a5f59bed531e227a2d263d4ef192aaf99fd808a1a866385872b,false,,candidate_current_source,false,acroform,107,false,unprovable: object streams hide objects from the residue scan,false,clipped_overlapping_or_misplaced contact_sheet_shows_no_fill currentness_unverified held_on_source_or_design never_independently_approved rendered_artifact_not_byte_inspectable stale_contact_sheet_manifest_or_review_evidence unfinalized_rendered_artifact,high,contained_by_terminal_treatment,Roger (official source acquisition),never_independently_reviewed,certification_unproven,Artifacts exist but cannot be certified: their active-content cleanliness or finalization cannot be established from the committed bytes.,2,,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-CLIPPING RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-V-CLIPPING,false,true,false,0,"Correcting this asset requires re-rendering it through the current official-form factory, and the verified source binary (SHA-256 8f526257102e5a5f59bed531e227a2d263d4ef192aaf99fd808a1a866385872b) is not present in this clone. The factory renders from the binary; there is nothing to render from.","Retrieve the current official NC AOC-CR-298 binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes.",HELD
NC,AOC-CV-226,AOC-CV-226 Affidavit of Indigency,false,B,official_source_acquisition_required,active_track,nc_145_5_felony nc_145_5_misdemeanor nc_145_8a_youthful nc_146_dismissal_petition,bound_to_tracks_by_the_committed_relationships,,,guidance_only exact_supported_deferral,flat_overlay,false,exact_supported_deferral,false,false,true,true,false,,,2026-08-02,REV-2021-06,08c01368a638d1f17ca4e49f8f89a0e888184e6da7d7a253c74a0b55864647e7,false,,candidate_current_source,false,flat_pdf,0,false,unprovable: object streams hide objects from the residue scan,false,contact_sheet_shows_no_fill currentness_unverified flat_overlay_geometry_or_readback held_on_source_or_design never_independently_approved rendered_artifact_not_byte_inspectable stale_contact_sheet_manifest_or_review_evidence unfinalized_rendered_artifact,high,contained_by_terminal_treatment,Roger (official source acquisition),never_independently_reviewed,certification_unproven,Artifacts exist but cannot be certified: their active-content cleanliness or finalization cannot be established from the committed bytes.,2,,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-FLAT-GEOMETRY RC-T-OBJECT-STREAMS RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-T-FLAT-GEOMETRY,false,true,false,1,"Correcting this asset requires re-rendering it through the current official-form factory, and the verified source binary (SHA-256 08c01368a638d1f17ca4e49f8f89a0e888184e6da7d7a253c74a0b55864647e7) is not present in this clone. The factory renders from the binary; there is nothing to render from.","Retrieve the current official NC AOC-CV-226 binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes.",HELD
NC,AOC-CV-226,AOC-CV-226 Affidavit of Indigency,false,B,official_source_acquisition_required,active_track,nc_145_5_felony nc_145_5_misdemeanor nc_145_8a_youthful nc_146_dismissal_petition,bound_to_tracks_by_the_committed_relationships,,,guidance_only exact_supported_deferral,acroform_fill,false,exact_supported_deferral,false,false,true,true,false,,,2026-08-02,REV-2023-04,74057a13e4bccccbbac785c845b4996b322c6219e1c45f1ab42dca2377755a8f,false,,candidate_current_source,false,acroform,78,false,unprovable: object streams hide objects from the residue scan,false,clipped_overlapping_or_misplaced contact_sheet_shows_no_fill currentness_unverified held_on_source_or_design never_independently_approved rendered_artifact_not_byte_inspectable stale_contact_sheet_manifest_or_review_evidence unfinalized_rendered_artifact,high,contained_by_terminal_treatment,Roger (official source acquisition),never_independently_reviewed,certification_unproven,Artifacts exist but cannot be certified: their active-content cleanliness or finalization cannot be established from the committed bytes.,2,,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-CLIPPING RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-V-CLIPPING,false,true,false,0,"Correcting this asset requires re-rendering it through the current official-form factory, and the verified source binary (SHA-256 74057a13e4bccccbbac785c845b4996b322c6219e1c45f1ab42dca2377755a8f) is not present in this clone. The factory renders from the binary; there is nothing to render from.","Retrieve the current official NC AOC-CV-226 binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes.",HELD
NC,AOC-CV-226,AOC-CV-226 Affidavit of Indigency,false,B,official_source_acquisition_required,active_track,nc_145_5_felony nc_145_5_misdemeanor nc_145_8a_youthful nc_146_dismissal_petition,bound_to_tracks_by_the_committed_relationships,,,guidance_only exact_supported_deferral,flat_overlay,false,exact_supported_deferral,false,false,true,true,false,,,2026-08-02,REV-2021-06,76de51d6bb88f8e3b85983ecdbdaeac08eb683837ff737203eb39c24ad495c9a,false,,candidate_current_source,false,flat_pdf,0,false,unprovable: object streams hide objects from the residue scan,false,contact_sheet_shows_no_fill currentness_unverified flat_overlay_geometry_or_readback held_on_source_or_design never_independently_approved rendered_artifact_not_byte_inspectable stale_contact_sheet_manifest_or_review_evidence unfinalized_rendered_artifact,high,contained_by_terminal_treatment,Roger (official source acquisition),never_independently_reviewed,certification_unproven,Artifacts exist but cannot be certified: their active-content cleanliness or finalization cannot be established from the committed bytes.,2,,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-FLAT-GEOMETRY RC-T-OBJECT-STREAMS RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-T-FLAT-GEOMETRY,false,true,false,1,"Correcting this asset requires re-rendering it through the current official-form factory, and the verified source binary (SHA-256 76de51d6bb88f8e3b85983ecdbdaeac08eb683837ff737203eb39c24ad495c9a) is not present in this clone. The factory renders from the binary; there is nothing to render from.","Retrieve the current official NC AOC-CV-226 binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes.",HELD
NC,cr287_1.pdf,cr287_1.pdf,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,sha256_unrecorded_in_repo,false,,not recorded,true,dirty_acroform,,false,no rendered artifact to judge,,held_on_source_or_design missing_binary never_independently_approved xfa_javascript_or_active_content_residue,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-DIRTY-ACROFORM-SOURCE,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-DIRTY-ACROFORM-SOURCE,false,false,false,0,"The verified binary for NC cr287_1.pdf is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official NC cr287_1.pdf binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
NC,cr297.pdf,cr297.pdf,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,sha256_unrecorded_in_repo,false,,not recorded,true,dirty_acroform,,false,no rendered artifact to judge,,held_on_source_or_design missing_binary never_independently_approved xfa_javascript_or_active_content_residue,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-DIRTY-ACROFORM-SOURCE,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-DIRTY-ACROFORM-SOURCE,false,false,false,0,"The verified binary for NC cr297.pdf is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official NC cr297.pdf binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
NC,cr298_1.pdf,cr298_1.pdf,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,sha256_unrecorded_in_repo,false,,not recorded,true,dirty_acroform,,false,no rendered artifact to judge,,held_on_source_or_design missing_binary never_independently_approved xfa_javascript_or_active_content_residue,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-DIRTY-ACROFORM-SOURCE,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-DIRTY-ACROFORM-SOURCE,false,false,false,0,"The verified binary for NC cr298_1.pdf is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official NC cr298_1.pdf binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
NC,expungements.html,expungements.html,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,e29c7cc5f83a352601ccffb0443e4e74ef68e8dedcc7d6a1caca356f39940a9d,false,,not recorded,true,html_form,,false,no rendered artifact to judge,,flat_overlay_geometry_or_readback held_on_source_or_design missing_binary never_independently_approved,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-NO-FIELD-CENSUS,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-NO-FIELD-CENSUS,false,false,false,0,"The verified binary for NC expungements.html is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official NC expungements.html binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
NC,forms-2.html,forms-2.html,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,30ab86332b088712d661f1760393e50cb9d26a44e59655dca244bb721567d93e,false,,not recorded,true,html_form,,false,no rendered artifact to judge,,flat_overlay_geometry_or_readback held_on_source_or_design missing_binary never_independently_approved,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-NO-FIELD-CENSUS,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-NO-FIELD-CENSUS,false,false,false,0,"The verified binary for NC forms-2.html is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official NC forms-2.html binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
NC,forms.html,forms.html,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,1903dd98396c983cb00d8a2783a44140d4490f1bc03c1f321eda6b23a6fcbe11,false,,not recorded,true,html_form,,false,no rendered artifact to judge,,flat_overlay_geometry_or_readback held_on_source_or_design missing_binary never_independently_approved,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-NO-FIELD-CENSUS,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-NO-FIELD-CENSUS,false,false,false,0,"The verified binary for NC forms.html is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official NC forms.html binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
